ts,scan_id,timeframe,level_type,level,touches,price,distance_atr,relation,event,atr,source_ts
2026-09-23T06:38:11.631137+00:00,20260923T063809.872441Z,1h,RESISTANCE,87339.905,2,86525.16,1.8334,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,444.38214286,1790136000
2026-09-23T06:38:11.631188+00:00,20260923T063809.872441Z,1h,SUPPORT,85450.0,1,86525.16,2.4194,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1790085600
2026-09-23T06:38:11.631240+00:00,20260923T063809.872441Z,1h,RESISTANCE,85257.0,1,86525.16,2.8538,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1789981200
2026-09-23T06:38:11.631296+00:00,20260923T063809.872441Z,1h,SUPPORT,85059.28,1,86525.16,3.2987,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1790053200
2026-09-23T06:38:11.631363+00:00,20260923T063809.872441Z,1h,RESISTANCE,82087.11,1,86525.16,9.987,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1789952400
2026-09-23T06:38:11.676073+00:00,20260923T063809.872441Z,15m,RESISTANCE,86492.02,2,86525.16,0.13,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,254.88357143,1790118000
2026-09-23T06:38:11.676134+00:00,20260923T063809.872441Z,15m,SUPPORT,86621.19,1,86525.16,0.3768,BELOW,NONE,BREAKDOWN_CONFIRMED,BREAKDOWN_CANDIDATE,SHORT,2,True,254.88357143,1790136000
2026-09-23T06:38:11.676187+00:00,20260923T063809.872441Z,15m,SUPPORT,86413.78,1,86525.16,0.437,ABOVE,REJECTION,TEST_RETEST,TEST_RETEST,,0,False,254.88357143,1790132400
2026-09-23T06:38:11.676239+00:00,20260923T063809.872441Z,15m,RESISTANCE,86640.71333333,3,86525.16,0.4534,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,254.88357143,1790129700
2026-09-23T06:38:11.676290+00:00,20260923T063809.872441Z,15m,RESISTANCE,86734.0,1,86525.16,0.8194,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,254.88357143,1790091900
2026-09-23T06:38:11.676341+00:00,20260923T063809.872441Z,15m,RESISTANCE,86838.78,1,86525.16,1.2304,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,254.88357143,1790125200
2026-09-23T06:38:11.676391+00:00,20260923T063809.872441Z,15m,SUPPORT,86189.3925,4,86525.16,1.3173,ABOVE,NONE,NONE,NONE,,0,False,254.88357143,1790127900
2026-09-23T06:38:11.676440+00:00,20260923T063809.872441Z,15m,RESISTANCE,86168.835,2,86525.16,1.398,ABOVE,NONE,NONE,NONE,,0,False,254.88357143,1790082000
2026-09-23T06:38:11.723269+00:00,20260923T063809.872441Z,5m,RESISTANCE,86545.93,1,86525.16,0.1896,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,109.575,1790132400
2026-09-23T06:38:11.723330+00:00,20260923T063809.872441Z,5m,RESISTANCE,86608.86666667,3,86525.16,0.7639,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,109.575,1790143800
2026-09-23T06:38:11.723384+00:00,20260923T063809.872441Z,5m,SUPPORT,86621.19,1,86525.16,0.8764,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,109.575,1790136300
2026-09-23T06:38:11.723435+00:00,20260923T063809.872441Z,5m,SUPPORT,86415.695,4,86525.16,0.999,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,109.575,1790142900
2026-09-23T06:38:11.723486+00:00,20260923T063809.872441Z,5m,RESISTANCE,86393.25,1,86525.16,1.2038,ABOVE,NONE,NONE,NONE,,0,False,109.575,1790128800
2026-09-23T06:38:11.723536+00:00,20260923T063809.872441Z,5m,SUPPORT,86697.91,1,86525.16,1.5765,BELOW,NONE,NONE,NONE,,0,False,109.575,1790141400
2026-09-23T06:38:11.723584+00:00,20260923T063809.872441Z,5m,RESISTANCE,86830.18,3,86525.16,2.7837,BELOW,NONE,NONE,NONE,,0,False,109.575,1790142000
2026-09-23T06:38:11.723659+00:00,20260923T063809.872441Z,5m,SUPPORT,86146.265,2,86525.16,3.4579,ABOVE,NONE,NONE,NONE,,0,False,109.575,1790128500
2026-09-23T06:53:36.094402+00:00,20260923T065333.956066Z,1h,RESISTANCE,86369.835,2,86468.2,0.2214,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,444.38214286,1790064000
2026-09-23T06:53:36.094460+00:00,20260923T065333.956066Z,1h,RESISTANCE,86734.0,1,86468.2,0.5981,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,444.38214286,1790089200
2026-09-23T06:53:36.094508+00:00,20260923T065333.956066Z,1h,SUPPORT,86001.0,1,86468.2,1.0513,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1790114400
2026-09-23T06:53:36.094553+00:00,20260923T065333.956066Z,1h,RESISTANCE,87339.905,2,86468.2,1.9616,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,444.38214286,1790136000
2026-09-23T06:53:36.094597+00:00,20260923T065333.956066Z,1h,SUPPORT,85450.0,1,86468.2,2.2913,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1790085600
2026-09-23T06:53:36.094642+00:00,20260923T065333.956066Z,1h,RESISTANCE,85257.0,1,86468.2,2.7256,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1789981200
2026-09-23T06:53:36.094685+00:00,20260923T065333.956066Z,1h,SUPPORT,85059.28,1,86468.2,3.1705,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1790053200
2026-09-23T06:53:36.094748+00:00,20260923T065333.956066Z,1h,RESISTANCE,82087.11,1,86468.2,9.8588,ABOVE,NONE,NONE,NONE,,0,False,444.38214286,1789952400
2026-09-23T06:53:36.133742+00:00,20260923T065333.956066Z,15m,RESISTANCE,86492.02,2,86468.2,0.0982,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,242.54428571,1790118000
2026-09-23T06:53:36.133794+00:00,20260923T065333.956066Z,15m,SUPPORT,86413.78,1,86468.2,0.2244,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,242.54428571,1790132400
2026-09-23T06:53:36.133840+00:00,20260923T065333.956066Z,15m,SUPPORT,86621.19,1,86468.2,0.6308,BELOW,NONE,NONE,BREAKDOWN_CONFIRMED,,0,True,242.54428571,1790136000
2026-09-23T06:53:36.133884+00:00,20260923T065333.956066Z,15m,RESISTANCE,86640.71333333,3,86468.2,0.7113,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,242.54428571,1790129700
2026-09-23T06:53:36.133929+00:00,20260923T065333.956066Z,15m,RESISTANCE,86734.0,1,86468.2,1.0959,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,242.54428571,1790091900
2026-09-23T06:53:36.133971+00:00,20260923T065333.956066Z,15m,SUPPORT,86189.3925,4,86468.2,1.1495,ABOVE,NONE,NONE,NONE,,0,False,242.54428571,1790127900
2026-09-23T06:53:36.134015+00:00,20260923T065333.956066Z,15m,RESISTANCE,86168.835,2,86468.2,1.2343,ABOVE,NONE,NONE,NONE,,0,False,242.54428571,1790082000
2026-09-23T06:53:36.134058+00:00,20260923T065333.956066Z,15m,RESISTANCE,86838.78,1,86468.2,1.5279,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,242.54428571,1790125200
2026-09-23T06:53:36.172229+00:00,20260923T065333.956066Z,5m,SUPPORT,86415.695,4,86468.2,0.4993,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,105.16285714,1790142900
2026-09-23T06:53:36.172284+00:00,20260923T065333.956066Z,5m,RESISTANCE,86393.25,1,86468.2,0.7127,ABOVE,NONE,NONE,NONE,,0,False,105.16285714,1790128800
2026-09-23T06:53:36.172331+00:00,20260923T065333.956066Z,5m,RESISTANCE,86565.43333333,3,86468.2,0.9246,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.16285714,1790145600
2026-09-23T06:53:36.172378+00:00,20260923T065333.956066Z,5m,SUPPORT,86341.64,1,86468.2,1.2035,ABOVE,NONE,NONE,NONE,,0,False,105.16285714,1790145000
2026-09-23T06:53:36.172423+00:00,20260923T065333.956066Z,5m,RESISTANCE,86620.8,2,86468.2,1.4511,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.16285714,1790143800
2026-09-23T06:53:36.172466+00:00,20260923T065333.956066Z,5m,SUPPORT,86621.19,1,86468.2,1.4548,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.16285714,1790136300
2026-09-23T06:53:36.172509+00:00,20260923T065333.956066Z,5m,SUPPORT,86697.91,1,86468.2,2.1843,BELOW,NONE,NONE,NONE,,0,False,105.16285714,1790141400
2026-09-23T06:53:36.172550+00:00,20260923T065333.956066Z,5m,SUPPORT,86162.53,1,86468.2,2.9066,ABOVE,NONE,NONE,NONE,,0,False,105.16285714,1790128500
2026-09-23T07:07:31.604652+00:00,20260923T070730.733176Z,1h,RESISTANCE,86369.835,2,86336.87,0.0773,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,426.235,1790064000
2026-09-23T07:07:31.604709+00:00,20260923T070730.733176Z,1h,SUPPORT,86001.0,1,86336.87,0.788,ABOVE,NONE,NONE,NONE,,0,False,426.235,1790114400
2026-09-23T07:07:31.604756+00:00,20260923T070730.733176Z,1h,RESISTANCE,86734.0,1,86336.87,0.9317,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,426.235,1790089200
2026-09-23T07:07:31.604801+00:00,20260923T070730.733176Z,1h,SUPPORT,85450.0,1,86336.87,2.0807,ABOVE,NONE,NONE,NONE,,0,False,426.235,1790085600
2026-09-23T07:07:31.604861+00:00,20260923T070730.733176Z,1h,RESISTANCE,87339.905,2,86336.87,2.3532,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,426.235,1790136000
2026-09-23T07:07:31.604904+00:00,20260923T070730.733176Z,1h,RESISTANCE,85257.0,1,86336.87,2.5335,ABOVE,NONE,NONE,NONE,,0,False,426.235,1789981200
2026-09-23T07:07:31.604956+00:00,20260923T070730.733176Z,1h,SUPPORT,85059.28,1,86336.87,2.9974,ABOVE,NONE,NONE,NONE,,0,False,426.235,1790053200
2026-09-23T07:07:31.605005+00:00,20260923T070730.733176Z,1h,RESISTANCE,82087.11,1,86336.87,9.9705,ABOVE,NONE,NONE,NONE,,0,False,426.235,1789952400
2026-09-23T07:07:31.638799+00:00,20260923T070730.733176Z,15m,SUPPORT,86413.78,1,86336.87,0.3288,BELOW,RETEST,BREAKDOWN_CANDIDATE,TEST_RETEST,SHORT,0,True,233.87642857,1790132400
2026-09-23T07:07:31.638870+00:00,20260923T070730.733176Z,15m,SUPPORT,86251.2,1,86336.87,0.3663,ABOVE,RETEST,TEST_RETEST,NONE,,0,True,233.87642857,1790101800
2026-09-23T07:07:31.638915+00:00,20260923T070730.733176Z,15m,RESISTANCE,86210.97,1,86336.87,0.5383,ABOVE,NONE,NONE,NONE,,0,False,233.87642857,1790082000
2026-09-23T07:07:31.638958+00:00,20260923T070730.733176Z,15m,RESISTANCE,86492.02,2,86336.87,0.6634,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,233.87642857,1790118000
2026-09-23T07:07:31.638999+00:00,20260923T070730.733176Z,15m,SUPPORT,86168.79,3,86336.87,0.7187,ABOVE,NONE,TEST_RETEST,TEST_RETEST,,0,False,233.87642857,1790127900
2026-09-23T07:07:31.639041+00:00,20260923T070730.733176Z,15m,RESISTANCE,86126.7,1,86336.87,0.8986,ABOVE,NONE,NONE,NONE,,0,False,233.87642857,1790076600
2026-09-23T07:07:31.639082+00:00,20260923T070730.733176Z,15m,SUPPORT,86621.19,1,86336.87,1.2157,BELOW,NONE,NONE,NONE,,0,False,233.87642857,1790136000
2026-09-23T07:07:31.639125+00:00,20260923T070730.733176Z,15m,SUPPORT,86045.83666667,3,86336.87,1.2444,ABOVE,NONE,NONE,NONE,,0,False,233.87642857,1790119800
2026-09-23T07:07:31.672109+00:00,20260923T070730.733176Z,5m,SUPPORT,86341.64,1,86336.87,0.0488,BELOW,RETEST,TEST_RETEST,NONE,,0,True,97.69642857,1790145000
2026-09-23T07:07:31.672165+00:00,20260923T070730.733176Z,5m,RESISTANCE,86393.25,1,86336.87,0.5771,BELOW,RECLAIM,TEST_RETEST,NONE,,0,True,97.69642857,1790128800
2026-09-23T07:07:31.672210+00:00,20260923T070730.733176Z,5m,SUPPORT,86415.695,4,86336.87,0.8068,BELOW,NONE,BREAKDOWN_CANDIDATE,TEST_RETEST,SHORT,0,True,97.69642857,1790142900
2026-09-23T07:07:31.672253+00:00,20260923T070730.733176Z,5m,SUPPORT,86162.53,1,86336.87,1.7845,ABOVE,NONE,NONE,NONE,,0,False,97.69642857,1790128500
2026-09-23T07:07:31.672296+00:00,20260923T070730.733176Z,5m,RESISTANCE,86565.43333333,3,86336.87,2.3395,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.69642857,1790145600
2026-09-23T07:07:31.672337+00:00,20260923T070730.733176Z,5m,RESISTANCE,86620.8,2,86336.87,2.9062,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.69642857,1790143800
2026-09-23T07:07:31.672378+00:00,20260923T070730.733176Z,5m,SUPPORT,86621.19,1,86336.87,2.9102,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.69642857,1790136300
2026-09-23T07:07:31.672419+00:00,20260923T070730.733176Z,5m,SUPPORT,86697.91,1,86336.87,3.6955,BELOW,NONE,NONE,NONE,,0,False,97.69642857,1790141400
2026-09-23T07:24:36.536945+00:00,20260923T072435.817481Z,1h,RESISTANCE,86369.835,2,86362.98,0.0161,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,426.235,1790064000
2026-09-23T07:24:36.537010+00:00,20260923T072435.817481Z,1h,SUPPORT,86001.0,1,86362.98,0.8492,ABOVE,NONE,NONE,NONE,,0,False,426.235,1790114400
2026-09-23T07:24:36.537065+00:00,20260923T072435.817481Z,1h,RESISTANCE,86734.0,1,86362.98,0.8705,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,426.235,1790089200
2026-09-23T07:24:36.537138+00:00,20260923T072435.817481Z,1h,SUPPORT,85450.0,1,86362.98,2.142,ABOVE,NONE,NONE,NONE,,0,False,426.235,1790085600
2026-09-23T07:24:36.537194+00:00,20260923T072435.817481Z,1h,RESISTANCE,87339.905,2,86362.98,2.292,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,426.235,1790136000
2026-09-23T07:24:36.537256+00:00,20260923T072435.817481Z,1h,RESISTANCE,85257.0,1,86362.98,2.5948,ABOVE,NONE,NONE,NONE,,0,False,426.235,1789981200
2026-09-23T07:24:36.537307+00:00,20260923T072435.817481Z,1h,SUPPORT,85059.28,1,86362.98,3.0586,ABOVE,NONE,NONE,NONE,,0,False,426.235,1790053200
2026-09-23T07:24:36.537366+00:00,20260923T072435.817481Z,1h,RESISTANCE,82087.11,1,86362.98,10.0317,ABOVE,NONE,NONE,NONE,,0,False,426.235,1789952400
2026-09-23T07:24:36.584239+00:00,20260923T072435.817481Z,15m,SUPPORT,86413.78,1,86362.98,0.2238,BELOW,RETEST,BREAKDOWN_CONFIRMED,BREAKDOWN_CANDIDATE,SHORT,1,True,226.95285714,1790132400
2026-09-23T07:24:36.584333+00:00,20260923T072435.817481Z,15m,SUPPORT,86251.2,1,86362.98,0.4925,ABOVE,NONE,TEST_RETEST,TEST_RETEST,,0,False,226.95285714,1790101800
2026-09-23T07:24:36.584425+00:00,20260923T072435.817481Z,15m,RESISTANCE,86492.02,2,86362.98,0.5686,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,226.95285714,1790118000
2026-09-23T07:24:36.584516+00:00,20260923T072435.817481Z,15m,RESISTANCE,86210.97,1,86362.98,0.6698,ABOVE,NONE,NONE,NONE,,0,False,226.95285714,1790082000
2026-09-23T07:24:36.584609+00:00,20260923T072435.817481Z,15m,SUPPORT,86168.79,3,86362.98,0.8556,ABOVE,NONE,TEST_RETEST,TEST_RETEST,,0,False,226.95285714,1790127900
2026-09-23T07:24:36.584705+00:00,20260923T072435.817481Z,15m,RESISTANCE,86126.7,1,86362.98,1.0411,ABOVE,NONE,NONE,NONE,,0,False,226.95285714,1790076600
2026-09-23T07:24:36.584794+00:00,20260923T072435.817481Z,15m,SUPPORT,86621.19,1,86362.98,1.1377,BELOW,NONE,NONE,NONE,,0,False,226.95285714,1790136000
2026-09-23T07:24:36.584891+00:00,20260923T072435.817481Z,15m,RESISTANCE,86640.71333333,3,86362.98,1.2237,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,226.95285714,1790129700
2026-09-23T07:24:36.631147+00:00,20260923T072435.817481Z,5m,SUPPORT,86341.64,1,86362.98,0.2194,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,97.27642857,1790145000
2026-09-23T07:24:36.631208+00:00,20260923T072435.817481Z,5m,RESISTANCE,86393.25,1,86362.98,0.3112,BELOW,REJECTION,TEST_RETEST,TEST_RETEST,,0,False,97.27642857,1790128800
2026-09-23T07:24:36.631261+00:00,20260923T072435.817481Z,5m,SUPPORT,86415.26,3,86362.98,0.5374,BELOW,NONE,BREAKDOWN_CONFIRMED,BREAKDOWN_CANDIDATE,SHORT,1,True,97.27642857,1790142900
2026-09-23T07:24:36.631311+00:00,20260923T072435.817481Z,5m,SUPPORT,86299.87,1,86362.98,0.6488,ABOVE,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.27642857,1790146800
2026-09-23T07:24:36.631362+00:00,20260923T072435.817481Z,5m,RESISTANCE,86555.65,2,86362.98,1.9806,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.27642857,1790145600
2026-09-23T07:24:36.631410+00:00,20260923T072435.817481Z,5m,SUPPORT,86162.53,1,86362.98,2.0606,ABOVE,NONE,NONE,NONE,,0,False,97.27642857,1790128500
2026-09-23T07:24:36.631458+00:00,20260923T072435.817481Z,5m,RESISTANCE,86620.8,2,86362.98,2.6504,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.27642857,1790143800
2026-09-23T07:24:36.631506+00:00,20260923T072435.817481Z,5m,SUPPORT,86621.19,1,86362.98,2.6544,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,97.27642857,1790136300
2026-09-23T07:40:42.494758+00:00,20260923T074041.548087Z,1h,RESISTANCE,86369.835,2,86208.35,0.369,BELOW,RECLAIM,TEST_RETEST,TEST_RETEST,,0,False,437.67785714,1790064000
2026-09-23T07:40:42.494827+00:00,20260923T074041.548087Z,1h,SUPPORT,86001.0,1,86208.35,0.4738,ABOVE,RETEST,TEST_RETEST,NONE,,0,True,437.67785714,1790114400
2026-09-23T07:40:42.494881+00:00,20260923T074041.548087Z,1h,RESISTANCE,86734.0,1,86208.35,1.201,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,437.67785714,1790089200
2026-09-23T07:40:42.494932+00:00,20260923T074041.548087Z,1h,SUPPORT,85450.0,1,86208.35,1.7327,ABOVE,NONE,NONE,NONE,,0,False,437.67785714,1790085600
2026-09-23T07:40:42.494983+00:00,20260923T074041.548087Z,1h,RESISTANCE,85257.0,1,86208.35,2.1736,ABOVE,NONE,NONE,NONE,,0,False,437.67785714,1789981200
2026-09-23T07:40:42.495039+00:00,20260923T074041.548087Z,1h,RESISTANCE,87339.905,2,86208.35,2.5854,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,437.67785714,1790136000
2026-09-23T07:40:42.495090+00:00,20260923T074041.548087Z,1h,SUPPORT,85059.28,1,86208.35,2.6254,ABOVE,NONE,NONE,NONE,,0,False,437.67785714,1790053200
2026-09-23T07:40:42.495172+00:00,20260923T074041.548087Z,1h,RESISTANCE,82087.11,1,86208.35,9.4161,ABOVE,NONE,NONE,NONE,,0,False,437.67785714,1789952400
2026-09-23T07:40:42.539774+00:00,20260923T074041.548087Z,15m,RESISTANCE,86210.97,1,86208.35,0.0114,BELOW,RETEST,TEST_RETEST,NONE,,0,True,230.51714286,1790082000
2026-09-23T07:40:42.539833+00:00,20260923T074041.548087Z,15m,SUPPORT,86168.79,3,86208.35,0.1716,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,230.51714286,1790127900
2026-09-23T07:40:42.539883+00:00,20260923T074041.548087Z,15m,SUPPORT,86251.2,1,86208.35,0.1859,BELOW,RETEST,BREAKDOWN_CANDIDATE,TEST_RETEST,SHORT,0,True,230.51714286,1790101800
2026-09-23T07:40:42.539933+00:00,20260923T074041.548087Z,15m,SUPPORT,86045.83666667,3,86208.35,0.705,ABOVE,NONE,NONE,NONE,,0,False,230.51714286,1790119800
2026-09-23T07:40:42.539982+00:00,20260923T074041.548087Z,15m,SUPPORT,86413.78,1,86208.35,0.8912,BELOW,NONE,BREAKDOWN_CANDIDATE,BREAKDOWN_CONFIRMED,SHORT,0,True,230.51714286,1790132400
2026-09-23T07:40:42.540031+00:00,20260923T074041.548087Z,15m,RESISTANCE,86492.02,2,86208.35,1.2306,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,230.51714286,1790118000
2026-09-23T07:40:42.540081+00:00,20260923T074041.548087Z,15m,SUPPORT,86621.19,1,86208.35,1.7909,BELOW,NONE,NONE,NONE,,0,False,230.51714286,1790136000
2026-09-23T07:40:42.540164+00:00,20260923T074041.548087Z,15m,RESISTANCE,86640.71333333,3,86208.35,1.8756,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,230.51714286,1790129700
2026-09-23T07:40:42.606736+00:00,20260923T074041.548087Z,5m,SUPPORT,86162.53,1,86208.35,0.4363,ABOVE,RETEST,TEST_RETEST,NONE,,0,True,105.02928571,1790128500
2026-09-23T07:40:42.606847+00:00,20260923T074041.548087Z,5m,SUPPORT,86299.87,1,86208.35,0.8714,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.02928571,1790146800
2026-09-23T07:40:42.606951+00:00,20260923T074041.548087Z,5m,SUPPORT,86341.64,1,86208.35,1.2691,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.02928571,1790145000
2026-09-23T07:40:42.607055+00:00,20260923T074041.548087Z,5m,RESISTANCE,86393.25,1,86208.35,1.7605,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.02928571,1790128800
2026-09-23T07:40:42.607193+00:00,20260923T074041.548087Z,5m,SUPPORT,86414.39,2,86208.35,1.9617,BELOW,NONE,NONE,BREAKDOWN_CONFIRMED,,0,True,105.02928571,1790142900
2026-09-23T07:40:42.607290+00:00,20260923T074041.548087Z,5m,RESISTANCE,86555.65,2,86208.35,3.3067,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.02928571,1790145600
2026-09-23T07:40:42.607382+00:00,20260923T074041.548087Z,5m,RESISTANCE,86620.8,2,86208.35,3.927,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.02928571,1790143800
2026-09-23T07:40:42.607465+00:00,20260923T074041.548087Z,5m,SUPPORT,86621.19,1,86208.35,3.9307,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,105.02928571,1790136300
2026-09-23T07:52:49.990753+00:00,20260923T075249.344233Z,1h,RESISTANCE,86369.835,2,86201.82,0.3742,BELOW,RECLAIM,TEST_RETEST,TEST_RETEST,,0,False,448.94,1790064000
2026-09-23T07:52:49.990798+00:00,20260923T075249.344233Z,1h,SUPPORT,86001.0,1,86201.82,0.4473,ABOVE,RETEST,TEST_RETEST,TEST_RETEST,,0,False,448.94,1790114400
2026-09-23T07:52:49.990834+00:00,20260923T075249.344233Z,1h,RESISTANCE,86734.0,1,86201.82,1.1854,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,448.94,1790089200
2026-09-23T07:52:49.990868+00:00,20260923T075249.344233Z,1h,SUPPORT,85450.0,1,86201.82,1.6747,ABOVE,NONE,NONE,NONE,,0,False,448.94,1790085600
2026-09-23T07:52:49.990901+00:00,20260923T075249.344233Z,1h,RESISTANCE,85257.0,1,86201.82,2.1046,ABOVE,NONE,NONE,NONE,,0,False,448.94,1789981200
2026-09-23T07:52:49.990959+00:00,20260923T075249.344233Z,1h,RESISTANCE,87339.905,2,86201.82,2.535,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,448.94,1790136000
2026-09-23T07:52:49.990991+00:00,20260923T075249.344233Z,1h,SUPPORT,85059.28,1,86201.82,2.545,ABOVE,NONE,NONE,NONE,,0,False,448.94,1790053200
2026-09-23T07:52:49.991030+00:00,20260923T075249.344233Z,1h,RESISTANCE,82087.11,1,86201.82,9.1654,ABOVE,NONE,NONE,NONE,,0,False,448.94,1789952400
2026-09-23T07:52:50.017097+00:00,20260923T075249.344233Z,15m,RESISTANCE,86210.97,1,86201.82,0.0418,BELOW,RETEST,TEST_RETEST,TEST_RETEST,,0,False,219.02285714,1790082000
2026-09-23T07:52:50.017143+00:00,20260923T075249.344233Z,15m,SUPPORT,86168.79,3,86201.82,0.1508,ABOVE,RECLAIM,BREAKDOWN_CANDIDATE,BREAKDOWN_CANDIDATE,SHORT,1,False,219.02285714,1790127900
2026-09-23T07:52:50.017178+00:00,20260923T075249.344233Z,15m,SUPPORT,86251.2,1,86201.82,0.2255,BELOW,RETEST,BREAKDOWN_CONFIRMED,BREAKDOWN_CANDIDATE,SHORT,2,True,219.02285714,1790101800
2026-09-23T07:52:50.017212+00:00,20260923T075249.344233Z,15m,SUPPORT,86045.83666667,3,86201.82,0.7122,ABOVE,RETEST,TEST_RETEST,NONE,,0,True,219.02285714,1790119800
2026-09-23T07:52:50.017245+00:00,20260923T075249.344233Z,15m,SUPPORT,86413.78,1,86201.82,0.9678,BELOW,NONE,BREAKDOWN_CONFIRMED,BREAKDOWN_CANDIDATE,SHORT,1,True,219.02285714,1790132400
2026-09-23T07:52:50.017280+00:00,20260923T075249.344233Z,15m,RESISTANCE,86492.02,2,86201.82,1.325,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,219.02285714,1790118000
2026-09-23T07:52:50.017313+00:00,20260923T075249.344233Z,15m,SUPPORT,86621.19,1,86201.82,1.9147,BELOW,NONE,NONE,NONE,,0,False,219.02285714,1790136000
2026-09-23T07:52:50.017353+00:00,20260923T075249.344233Z,15m,SUPPORT,85765.82,1,86201.82,1.9907,ABOVE,NONE,NONE,NONE,,0,False,219.02285714,1790079300
2026-09-23T07:52:50.043564+00:00,20260923T075249.344233Z,5m,SUPPORT,86162.53,1,86201.82,0.3181,ABOVE,RECLAIM,TEST_RETEST,TEST_RETEST,,0,False,123.51428571,1790128500
2026-09-23T07:52:50.043607+00:00,20260923T075249.344233Z,5m,SUPPORT,86320.755,2,86201.82,0.9629,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,123.51428571,1790146800
2026-09-23T07:52:50.043641+00:00,20260923T075249.344233Z,5m,RESISTANCE,86393.25,1,86201.82,1.5499,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,123.51428571,1790128800
2026-09-23T07:52:50.043676+00:00,20260923T075249.344233Z,5m,SUPPORT,86414.39,2,86201.82,1.721,BELOW,NONE,NONE,NONE,,0,False,123.51428571,1790142900
2026-09-23T07:52:50.043711+00:00,20260923T075249.344233Z,5m,SUPPORT,85982.0,1,86201.82,1.7797,ABOVE,NONE,NONE,NONE,,0,False,123.51428571,1790149200
2026-09-23T07:52:50.043745+00:00,20260923T075249.344233Z,5m,RESISTANCE,86555.65,2,86201.82,2.8647,BELOW,NONE,TEST_RETEST,TEST_RETEST,,0,False,123.51428571,1790145600
